,adjetivo,sentiment
19980,prejudicial,-1
19981,prejudicial,-1
19982,prematura,0
19983,prematuras,0
19984,prematuro,0
19985,prematuros,0
19986,premeditada,-1
19987,premeditadas,-1
19988,premeditado,-1
19989,premeditados,-1
19990,premente,-1
19991,premente,-1
19992,prementes,-1
19993,prementes,-1
19994,premiada,1
19995,premiadas,1
19996,premiado,1
19997,premiados,1
19998,premida,0
19999,premidas,0
20000,premido,0
20001,premidos,0
20002,prendada,1
20003,prendadas,1
20004,prendado,1
20005,prendados,1
20006,prenhe,0
20007,prenhe,0
20008,prenhes,0
20009,prenhes,0
20010,preocupada,0
20011,preocupadas,0
20012,preocupado,0
20013,preocupados,0
20014,preparada,1
20015,preparadas,1
20016,preparado,1
20017,preparados,1
20018,preponderante,-1
20019,preponderante,-1
20020,preponderantes,-1
20021,preponderantes,-1
20022,prepotente,-1
20023,prepotente,-1
20024,prepotentes,-1
20025,prepotentes,-1
20026,presa,-1
20027,presas,-1
20028,presbíope,-1
20029,presbíope,-1
20030,presbíopes,-1
20031,presbíopes,-1
20032,presbiterana,0
20033,presbiteranas,0
20034,presbiterano,0
20035,presbiteranos,0
20036,presciente,1
20037,presciente,1
20038,prescientes,1
20039,prescientes,1
20040,prescrita,-1
20041,prescritas,-1
20042,prescrito,-1
20043,prescritos,-1
20044,presente,1
20045,presente,1
20046,presentes,1
20047,presentes,1
20048,preservada,1
20049,preservadas,1
20050,preservado,1
20051,preservados,1
20052,presidencialista,0
20053,presidencialista,0
20054,presidencialistas,0
20055,presidencialistas,0
20056,presidente,0
20057,presidente,0
20058,presidentes,0
20059,presidentes,0
20060,presidiária,-1
20061,presidiárias,-1
20062,presidiário,-1
20063,presidiários,-1
20064,preso,-1
20065,presos,-1
20066,pressurosa,0
20067,pressurosas,0
20068,pressuroso,0
20069,pressurosos,0
20070,presta,1
20071,prestante,1
20072,prestante,1
20073,prestantes,1
20074,prestantes,1
20075,prestas,1
20076,prestativa,1
20077,prestativas,1
20078,prestativo,1
20079,prestativos,1
20080,prestáveis,1
20081,prestáveis,1
20082,prestável,1
20083,prestável,1
20084,preste,1
20085,preste,1
20086,prestes,1
20087,prestes,1
20088,prestes,1
20089,prestes,1
20090,prestes,1
20091,prestes,1
20092,prestigiada,1
20093,prestigiadas,1
20094,prestigiado,1
20095,prestigiados,1
20096,prestigiante,1
20097,prestigiante,1
20098,prestigiantes,1
20099,prestigiantes,1
20100,prestigiosa,1
20101,prestigiosas,1
20102,prestigioso,1
20103,prestigiosos,1
20104,prestimosa,1
20105,prestimosas,1
20106,prestimoso,1
20107,prestimosos,1
20108,prestíssima,1
20109,prestíssimas,1
20110,prestíssimo,1
20111,prestíssimos,1
20112,presto,1
20113,prestos,1
20114,presumida,-1
20115,presumidas,-1
20116,presumido,-1
20117,presumidos,-1
20118,presumíveis,0
20119,presumíveis,0
20120,presumível,0
20121,presumível,0
20122,presunçosa,-1
20123,presunçosas,-1
20124,presunçoso,-1
20125,presunçosos,-1
20126,presuntiva,1
20127,presuntivas,1
20128,presuntivo,1
20129,presuntivos,1
20130,preta,-1
20131,pretas,-1
20132,pretendente,0
20133,pretendente,0
20134,pretendentes,0
20135,pretendentes,0
20136,pretendida,1
20137,pretendidas,1
20138,pretendido,1
20139,pretendidos,1
20140,pretensa,-1
20141,pretensas,-1
20142,pretensiosa,-1
20143,pretensiosas,-1
20144,pretensioso,-1
20145,pretensiosos,-1
20146,pretenso,-1
20147,pretensos,-1
20148,preto,-1
20149,pretos,-1
20150,prevenida,1
20151,prevenidas,1
20152,prevenido,1
20153,prevenidos,1
20154,previdente,1
20155,previdente,1
20156,previdentes,1
20157,previdentes,1
20158,previsíveis,-1
20159,previsíveis,-1
20160,previsível,-1
20161,previsível,-1
20162,prezada,1
20163,prezadas,1
20164,prezado,1
20165,prezados,1
20166,prezáveis,1
20167,prezáveis,1
20168,prezável,1
20169,prezável,1
20170,prima,-1
20171,primária,-1
20172,primárias,-1
20173,primário,-1
20174,primários,-1
20175,primas,-1
20176,primaz,-1
20177,primaz,-1
20178,primazes,-1
20179,primazes,-1
20180,primeira,-1
20181,primeiras,-1
20182,primeiro,-1
20183,primeiros,-1
20184,primitiva,-1
20185,primitivas,-1
20186,primitivo,-1
20187,primitivos,-1
20188,primo,-1
20189,primogénita,0
20190,primogénitas,0
20191,primogénito,0
20192,primogénitos,0
20193,primorosa,1
20194,primorosas,1
20195,primoroso,1
20196,primorosos,1
20197,primos,-1
20198,principais,-1
20199,principais,-1
20200,principal,-1
20201,principal,-1
20202,principiante,-1
20203,principiante,-1
20204,principiantes,-1
20205,principiantes,-1
20206,prisioneira,-1
20207,prisioneiras,-1
20208,prisioneiro,-1
20209,prisioneiros,-1
20210,privilegiada,0
20211,privilegiadas,0
20212,privilegiado,0
20213,privilegiados,0
20214,proba,1
20215,probabilista,0
20216,probabilista,0
20217,probabilistas,0
20218,probabilistas,0
20219,probas,1
20220,problemática,-1
20221,problemáticas,-1
20222,problemático,-1
20223,problemáticos,-1
20224,probo,1
20225,probos,1
20226,procedente,1
20227,procedente,1
20228,procedentes,1
20229,procedentes,1
20230,processada,0
20231,processadas,0
20232,processado,0
20233,processados,0
20234,procriador,1
20235,procriadora,1
20236,procriadoras,1
20237,procriadores,1
20238,pródiga,-1
20239,pródigas,-1
20240,prodigiosa,1
20241,prodigiosas,1
20242,prodigioso,1
20243,prodigiosos,1
20244,pródigo,-1
20245,pródigos,-1
20246,produtiva,1
20247,produtivas,1
20248,produtivo,1
20249,produtivos,1
20250,produtor,0
20251,produtora,0
20252,produtoras,0
20253,produtores,0
20254,produzida,1
20255,produzidas,1
20256,produzido,1
20257,produzidos,1
20258,proeminente,1
20259,proeminente,1
20260,proeminentes,1
20261,proeminentes,1
20262,profana,-1
20263,profanador,-1
20264,profanadora,-1
20265,profanadoras,-1
20266,profanadores,-1
20267,profanas,-1
20268,profano,-1
20269,profanos,-1
20270,professa,0
20271,professas,0
20272,professo,0
20273,professos,0
20274,proficiente,1
20275,proficiente,1
20276,proficientes,1
20277,proficientes,1
20278,profícua,1
20279,profícuas,1
20280,profícuo,1
20281,profícuos,1
20282,profissionais,1
20283,profissionais,1
20284,profissional,1
20285,profissional,1
20286,profunda,0
20287,profundas,0
20288,profundo,0
20289,profundos,0
20290,profusa,-1
20291,profusas,-1
20292,profuso,-1
20293,profusos,-1
20294,prognóstica,-1
20295,prognósticas,-1
20296,prognóstico,-1
20297,prognósticos,-1
20298,progressista,1
20299,progressista,1
20300,progressistas,1
20301,progressistas,1
20302,progressiva,1
20303,progressivas,1
20304,progressivo,1
20305,progressivos,1
20306,proibitiva,-1
20307,proibitivas,-1
20308,proibitivo,-1
20309,proibitivos,-1
20310,projetada,0
20311,projetadas,0
20312,projetado,0
20313,projetados,0
20314,prolífera,1
20315,prolíferas,1
20316,prolífero,1
20317,prolíferos,1
20318,prolífica,1
20319,prolíficas,1
20320,prolífico,1
20321,prolíficos,1
20322,prolixa,-1
20323,prolixas,-1
20324,prolixo,-1
20325,prolixos,-1
20326,prolongada,-1
20327,prolongadas,-1
20328,prolongado,-1
20329,prolongados,-1
20330,prometedor,1
20331,prometedora,1
20332,prometedoras,1
20333,prometedores,1
20334,prometida,0
20335,prometidas,0
20336,prometido,0
20337,prometidos,0
20338,promíscua,-1
20339,promíscuas,-1
20340,promíscuo,-1
20341,promíscuos,-1
20342,promissor,1
20343,promissora,1
20344,promissoras,1
20345,promissores,1
20346,promitente,1
20347,promitente,1
20348,promitentes,1
20349,promitentes,1
20350,pronóstica,-1
20351,pronósticas,-1
20352,pronóstico,-1
20353,pronósticos,-1
20354,pronta,1
20355,prontas,1
20356,pronto,1
20357,prontos,1
20358,pronunciada,0
20359,pronunciadas,0
20360,pronunciado,0
20361,pronunciados,0
20362,propensa,0
20363,propensas,0
20364,propenso,0
20365,propensos,0
20366,propícia,1
20367,propícias,1
20368,propício,1
20369,propícios,1
20370,proporcionais,1
20371,proporcionais,1
20372,proporcional,1
20373,proporcional,1
20374,propositada,-1
20375,propositadas,-1
20376,propositado,-1
20377,propositados,-1
20378,propositais,-1
20379,propositais,-1
20380,proposital,-1
20381,proposital,-1
20382,própria,1
20383,próprias,1
20384,proprietária,0
20385,proprietárias,0
20386,proprietário,0
20387,proprietários,0
20388,propriíssima,1
20389,propriíssimas,1
20390,propriíssimo,1
20391,propriíssimos,1
20392,próprio,1
20393,próprios,1
20394,prosaica,-1
20395,prosaicas,-1
20396,prosaico,-1
20397,prosaicos,-1
20398,proscrita,-1
20399,proscritas,-1
20400,proscrito,-1
20401,proscritos,-1
20402,prosista,-1
20403,prosista,-1
20404,prosistas,-1
20405,prosistas,-1
20406,próspera,1
20407,prósperas,1
20408,próspero,1
20409,prósperos,1
20410,prostituída,-1
20411,prostituídas,-1
20412,prostituído,-1
20413,prostituídos,-1
20414,prostituta,-1
20415,prostitutas,-1
20416,prostituto,-1
20417,prostitutos,-1
20418,prostrada,-1
20419,prostradas,-1
20420,prostrado,-1
20421,prostrados,-1
20422,proteccionista,0
20423,proteccionista,0
20424,proteccionistas,0
20425,proteccionistas,0
20426,protector,1
20427,protectora,1
20428,protectoras,1
20429,protectores,1
20430,protegida,-1
20431,protegidas,-1
20432,protegido,-1
20433,protegidos,-1
20434,proterva,-1
20435,protervas,-1
20436,protervo,-1
20437,protervos,-1
20438,protestante,0
20439,protestante,0
20440,protestantes,0
20441,protestantes,0
20442,protestativa,0
20443,protestativas,0
20444,protestativo,0
20445,protestativos,0
20446,protetor,1
20447,protetora,1
20448,protetoras,1
20449,protetores,1
20450,provada,0
20451,provadas,0
20452,provado,0
20453,provados,0
20454,prováveis,1
20455,prováveis,1
20456,provável,1
20457,provável,1
20458,provecta,0
20459,provectas,0
20460,provecto,0
20461,provectos,0
20462,proveitosa,1
20463,proveitosas,1
20464,proveitoso,1
20465,proveitosos,1
20466,proveniente,-1
20467,proveniente,-1
20468,provenientes,-1
20469,provenientes,-1
20470,provida,0
20471,providas,0
20472,providenciais,1
20473,providenciais,1
20474,providencial,1
20475,providencial,1
20476,providencialista,0
20477,providencialista,0
20478,providencialistas,0
20479,providencialistas,0
20480,providente,1
20481,providente,1
20482,providentes,1
20483,providentes,1
20484,provido,0
20485,providos,0
20486,provinciana,-1
20487,provincianas,-1
20488,provinciano,-1
20489,provincianos,-1
20490,provinda,0
20491,provindas,0
20492,provindo,0
20493,provindos,0
20494,provocador,-1
20495,provocadora,-1
20496,provocadoras,-1
20497,provocadores,-1
20498,provocante,-1
20499,provocante,-1
20500,provocantes,-1
20501,provocantes,-1
20502,provocativa,-1
20503,provocativas,-1
20504,provocativo,-1
20505,provocativos,-1
20506,provocatória,-1
20507,provocatórias,-1
20508,provocatório,-1
20509,provocatórios,-1
20510,provocáveis,-1
20511,provocáveis,-1
20512,provocável,-1
20513,provocável,-1
20514,próxima,-1
20515,próximas,-1
20516,próximo,-1
20517,próximos,-1
20518,prudente,1
20519,prudente,1
20520,prudentes,1
20521,prudentes,1
20522,pseudo-intelectuais,-1
20523,pseudo-intelectuais,-1
20524,pseudo-intelectual,-1
20525,pseudo-intelectual,-1
20526,psicopata,-1
20527,psicopata,-1
20528,psicopatas,-1
20529,psicopatas,-1
20530,psicótica,-1
20531,psicóticas,-1
20532,psicótico,-1
20533,psicóticos,-1
20534,púbere,0
20535,púbere,0
20536,púberes,0
20537,púberes,0
20538,pubescente,0
20539,pubescente,0
20540,pubescentes,0
20541,pubescentes,0
20542,pública,0
20543,publicada,0
20544,publicadas,0
20545,publicado,0
20546,publicados,0
20547,públicas,0
20548,público,0
20549,públicos,0
20550,pudenda,0
20551,pudendas,0
20552,pudendo,0
20553,pudendos,0
20554,pudibunda,0
20555,pudibundas,0
20556,pudibundo,0
20557,pudibundos,0
20558,pudica,0
20559,púdica,1
20560,pudicas,0
20561,púdicas,1
20562,pudico,0
20563,púdico,1
20564,pudicos,0
20565,púdicos,1
20566,pueril,-1
20567,pueril,-1
20568,pueris,-1
20569,pueris,-1
20570,pugnaz,0
20571,pugnaz,0
20572,pugnazes,0
20573,pugnazes,0
20574,pujante,1
20575,pujante,1
20576,pujantes,1
20577,pujantes,1
20578,pulcra,1
20579,pulcras,1
20580,pulcro,1
20581,pulcros,1
20582,pulha,-1
20583,pulha,-1
20584,pulhas,-1
20585,pulhas,-1
20586,pulverizada,-1
20587,pulverizadas,-1
20588,pulverizado,-1
20589,pulverizados,-1
20590,pundonorosa,1
20591,pundonorosas,1
20592,pundonoroso,1
20593,pundonorosos,1
20594,pungente,0
20595,pungente,0
20596,pungentes,0
20597,pungentes,0
20598,pura,1
20599,puras,1
20600,purificada,0
20601,purificadas,0
20602,purificado,0
20603,purificados,0
20604,purista,0
20605,purista,0
20606,puristas,0
20607,puristas,0
20608,puritana,-1
20609,puritanas,-1
20610,puritano,-1
20611,puritanos,-1
20612,puro,1
20613,puros,1
20614,purpurina,-1
20615,purpurinas,-1
20616,purpurino,-1
20617,purpurinos,-1
20618,púrria,-1
20619,púrrias,-1
20620,púrrio,-1
20621,púrrios,-1
20622,pusilânime,-1
20623,pusilânime,-1
20624,pusilânimes,-1
20625,pusilânimes,-1
20626,puta,-1
20627,puta,-1
20628,puta,-1
20629,putas,-1
20630,putas,-1
20631,putas,-1
20632,putativa,1
20633,putativas,1
20634,putativo,1
20635,putativos,1
20636,puto,-1
20637,putos,-1
20638,putrefata,-1
20639,putrefatas,-1
20640,putrefato,-1
20641,putrefatos,-1
20642,pútrida,-1
20643,pútridas,-1
20644,pútrido,-1
20645,pútridos,-1
20646,puxada,-1
20647,puxadas,-1
20648,puxadinha,-1
20649,puxadinhas,-1
20650,puxadinho,-1
20651,puxadinhos,-1
20652,puxado,-1
20653,puxados,-1
20654,quadrada,-1
20655,quadradas,-1
20656,quadrado,-1
20657,quadrados,-1
20658,quadrúpede,-1
20659,quadrúpede,-1
20660,quadrúpedes,-1
20661,quadrúpedes,-1
20662,qualificada,1
20663,qualificadas,1
20664,qualificado,1
20665,qualificados,1
20666,quarentão,0
20667,quarentões,0
20668,quarentona,0
20669,quarentonas,0
20670,quebrada,-1
20671,quebradas,-1
20672,quebrado,-1
20673,quebrados,-1
20674,quebrantada,-1
20675,quebrantadas,-1
20676,quebrantado,-1
20677,quebrantados,-1
20678,quebráveis,-1
20679,quebráveis,-1
20680,quebrável,-1
20681,quebrável,-1
20682,queda,0
20683,quedas,0
20684,quedo,0
20685,quedos,0
20686,queimada,-1
20687,queimadas,-1
20688,queimado,-1
20689,queimados,-1
20690,queixinhas,-1
20691,queixinhas,-1
20692,queixinhas,-1
20693,queixinhas,-1
20694,queixosa,-1
20695,queixosas,-1
20696,queixoso,-1
20697,queixosos,-1
20698,queixuda,-1
20699,queixudas,-1
20700,queixudo,-1
20701,queixudos,-1
20702,quente,0
20703,quente,0
20704,quentes,0
20705,quentes,0
20706,queque,-1
20707,queque,-1
20708,queques,-1
20709,queques,-1
20710,querida,1
20711,queridas,1
20712,querido,1
20713,queridos,1
20714,querubínica,1
20715,querubínicas,1
20716,querubínico,1
20717,querubínicos,1
20718,questionada,-1
20719,questionadas,-1
20720,questionado,-1
20721,questionados,-1
20722,questionáveis,-1
20723,questionáveis,-1
20724,questionável,-1
20725,questionável,-1
20726,quezilenta,-1
20727,quezilentas,-1
20728,quezilento,-1
20729,quezilentos,-1
20730,quieta,0
20731,quietas,0
20732,quieto,0
20733,quietos,0
20734,quimérica,1
20735,quiméricas,1
20736,quimérico,1
20737,quiméricos,1
20738,quista,1
20739,quistas,1
20740,quisto,1
20741,quistos,1
20742,quitada,-1
20743,quitadas,-1
20744,quitado,-1
20745,quitados,-1
20746,quixotesca,-1
20747,quixotescas,-1
20748,quixotesco,-1
20749,quixotescos,-1
20750,rabelaisiana,-1
20751,rabelaisianas,-1
20752,rabelaisiano,-1
20753,rabelaisianos,-1
20754,rabeta,-1
20755,rabeta,-1
20756,rabetas,-1
20757,rabetas,-1
20758,rabicha,-1
20759,rabichas,-1
20760,rabicho,-1
20761,rabichos,-1
20762,rabiga,0
20763,rabigas,0
20764,rabigo,0
20765,rabigos,0
20766,rabina,-1
20767,rabinas,-1
20768,rabino,-1
20769,rabinos,-1
20770,rabuda,-1
20771,rabudas,-1
20772,rabudo,-1
20773,rabudos,-1
20774,rabugenta,-1
20775,rabugentas,-1
20776,rabugento,-1
20777,rabugentos,-1
20778,rábula,-1
20779,rábula,-1
20780,rábulas,-1
20781,rábulas,-1
20782,rabulista,-1
20783,rabulista,-1
20784,rabulistas,-1
20785,rabulistas,-1
20786,racionais,1
20787,racionais,1
20788,racional,1
20789,racional,1
20790,racionalista,0
20791,racionalista,0
20792,racionalistas,0
20793,racionalistas,0
20794,racista,-1
20795,racista,-1
20796,racistas,-1
20797,racistas,-1
20798,radiante,1
20799,radiante,1
20800,radiantes,1
20801,radiantes,1
20802,radicada,0
20803,radicadas,0
20804,radicado,0
20805,radicados,0
20806,radicais,0
20807,radicais,0
20808,radical,0
20809,radical,0
20810,radicalista,-1
20811,radicalista,-1
20812,radicalistas,-1
20813,radicalistas,-1
20814,radiosa,1
20815,radiosas,1
20816,radioso,1
20817,radiosos,1
20818,raiventa,-1
20819,raiventas,-1
20820,raivento,-1
20821,raiventos,-1
20822,raivosa,-1
20823,raivosas,-1
20824,raivoso,-1
20825,raivosos,-1
20826,ralada,-1
20827,raladas,-1
20828,ralado,-1
20829,ralador,-1
20830,raladora,-1
20831,raladoras,-1
20832,raladores,-1
20833,ralados,-1
20834,ralhão,-1
20835,ralheta,-1
20836,ralheta,-1
20837,ralhetas,-1
20838,ralhetas,-1
20839,ralhões,-1
20840,ralhona,-1
20841,ralhonas,-1
20842,ramelosa,-1
20843,ramelosas,-1
20844,rameloso,-1
20845,ramelosos,-1
20846,rancorosa,-1
20847,rancorosas,-1
20848,rancoroso,-1
20849,rancorosos,-1
20850,rançosa,-1
20851,rançosas,-1
20852,rançoso,-1
20853,rançosos,-1
20854,ranheta,-1
20855,ranheta,-1
20856,ranhetas,-1
20857,ranhetas,-1
20858,ranhosa,-1
20859,ranhosas,-1
20860,ranhoso,-1
20861,ranhosos,-1
20862,ranzinza,-1
20863,ranzinza,-1
20864,ranzinzas,-1
20865,ranzinzas,-1
20866,rapace,-1
20867,rapace,-1
20868,rapaces,-1
20869,rapaces,-1
20870,rapada,0
20871,rapadas,0
20872,rapado,0
20873,rapados,0
20874,rapagote,0
20875,rapagotes,0
20876,rapaz,0
20877,rapazes,0
20878,rapazete,0
20879,rapazetes,0
20880,rapazote,0
20881,rapazotes,0
20882,rápida,1
20883,rápidas,1
20884,rápido,1
20885,rápidos,1
20886,rapioqueira,-1
20887,rapioqueiras,-1
20888,rapioqueiro,-1
20889,rapioqueiros,-1
20890,raposeira,-1
20891,raposeiras,-1
20892,raposeiro,-1
20893,raposeiros,-1
20894,raposina,-1
20895,raposinas,-1
20896,raposino,-1
20897,raposinos,-1
20898,raptada,0
20899,raptadas,0
20900,raptado,0
20901,raptados,0
20902,raquítica,-1
20903,raquíticas,-1
20904,raquítico,-1
20905,raquíticos,-1
20906,rara,1
20907,raras,1
20908,raro,1
20909,raros,1
20910,rasa,-1
20911,rasas,-1
20912,rasca,-1
20913,rasca,-1
20914,rascas,-1
20915,rascas,-1
20916,rasgada,0
20917,rasgadas,0
20918,rasgado,0
20919,rasgados,0
20920,raso,-1
20921,rasos,-1
20922,rasteira,-1
20923,rasteiras,-1
20924,rasteiro,-1
20925,rasteiros,-1
20926,rastejante,-1
20927,rastejante,-1
20928,rastejantes,-1
20929,rastejantes,-1
20930,rata,0
20931,ratada,-1
20932,ratadas,-1
20933,ratado,-1
20934,ratados,-1
20935,ratas,0
20936,ratificada,1
20937,ratificadas,1
20938,ratificado,1
20939,ratificados,1
20940,rato,0
20941,ratos,0
20942,razoáveis,1
20943,razoáveis,1
20944,razoável,1
20945,razoável,1
20946,reaccionária,-1
20947,reaccionárias,-1
20948,reaccionário,-1
20949,reaccionários,-1
20950,reacionária,-1
20951,reacionárias,-1
20952,reacionário,-1
20953,reacionários,-1
20954,reactiva,-1
20955,reactivas,-1
20956,reactivo,-1
20957,reactivos,-1
20958,reais,1
20959,reais,1
20960,real,1
20961,real,1
20962,realçada,-1
20963,realçadas,-1
20964,realçado,-1
20965,realçados,-1
20966,realista,1
20967,realista,1
20968,realistas,1
20969,realistas,1
20970,realizada,1
20971,realizadas,1
20972,realizado,1
20973,realizados,1
20974,rebaixada,-1
20975,rebaixadas,-1
20976,rebaixado,-1
20977,rebaixados,-1
20978,rebarbativa,-1
20979,rebarbativas,-1
20980,rebarbativo,-1
20981,rebarbativos,-1
20982,rebatida,0
20983,rebatidas,0
20984,rebatido,0
20985,rebatidos,0
20986,rebelada,-1
20987,rebeladas,-1
20988,rebelado,-1
20989,rebelados,-1
20990,rebelde,-1
20991,rebelde,-1
20992,rebeldes,-1
20993,rebeldes,-1
20994,reboliãa,0
20995,rebolião,0
20996,reboliões,0
20997,rebolionas,0
20998,reboluda,0
20999,reboludas,0
21000,reboludo,0
21001,reboludos,0
21002,rebuscada,-1
21003,rebuscadas,-1
21004,rebuscado,-1
21005,rebuscados,-1
21006,recalcada,-1
21007,recalcadas,-1
21008,recalcado,-1
21009,recalcados,-1
21010,recalcitrante,-1
21011,recalcitrante,-1
21012,recalcitrantes,-1
21013,recalcitrantes,-1
21014,recapturada,0
21015,recapturadas,0
21016,recapturado,0
21017,recapturados,0
21018,recatada,1
21019,recatadas,1
21020,recatado,1
21021,recatados,1
21022,recenseada,0
21023,recenseadas,0
21024,recenseado,0
21025,recenseados,0
21026,receosa,-1
21027,receosas,-1
21028,receoso,-1
21029,receosos,-1
21030,receptiva,1
21031,receptivas,1
21032,receptíveis,1
21033,receptíveis,1
21034,receptível,1
21035,receptível,1
